fecha,Base monetaria,Bienes de capital,Bienes de consumo,Bienes intermedios,Brecha cambiaria (CCL/oficial),Combustibles y energía,Combustibles y lubricantes,Compras netas de divisas del BCRA,Compras netas de divisas: Sector privado,Compras netas de divisas: Tesoro Nacional,Dólar CCL,Dólar MEP,Dólar blue,Dólar oficial,EMAE (actividad económica),"EMAE No urbano (agro, minería y pesca)",EMAE Urbano,EMAE · Administración pública y defensa,"EMAE · Agricultura, ganadería y silvicultura",EMAE · Comercio mayorista y minorista,EMAE · Construcción,"EMAE · Electricidad, gas y agua",EMAE · Enseñanza,EMAE · Explotación de minas y canteras,EMAE · Hoteles y restaurantes,EMAE · Impuestos netos de subsidios,EMAE · Industria manufacturera,EMAE · Inmobiliarias y empresariales,EMAE · Intermediación financiera,EMAE · Otros servicios comunitarios,EMAE · Pesca,EMAE · Servicios sociales y de salud,EMAE · Transporte y comunicaciones,Empleo registrado: Administración pública y defensa,"Empleo registrado: Agricultura, ganadería y silvicultura",Empleo registrado: Comercio mayorista y minorista,Empleo registrado: Construcción,"Empleo registrado: Electricidad, gas y agua",Empleo registrado: Enseñanza,Empleo registrado: Explotación de minas y canteras,Empleo registrado: Hoteles y restaurantes,Empleo registrado: Industria manufacturera,Empleo registrado: Inmobiliarias y empresariales,Empleo registrado: Intermediación financiera,Empleo registrado: Otros servicios comunitarios,Empleo registrado: Pesca,Empleo registrado: Servicios sociales y de salud,Empleo registrado: Transporte y comunicaciones,Exportaciones a Brasil,Exportaciones a Chile,Exportaciones a China,Exportaciones a Estados Unidos,Exportaciones a India,Exportaciones totales,IPC Estacionales (var. mensual),IPC Nacional - Nivel general,IPC Núcleo (var. mensual),IPC Regulados (var. mensual),IPC división: Alimentos y bebidas no alcohólicas,IPC división: Bebidas alcohólicas y tabaco,IPC división: Bienes y servicios varios,IPC división: Comunicación,IPC división: Educación,IPC división: Equipamiento y mantenimiento del hogar,IPC división: Prendas de vestir y calzado,IPC división: Recreación y cultura,IPC división: Restaurantes y hoteles,IPC división: Salud,IPC división: Transporte,"IPC división: Vivienda, agua, electricidad y otros combustibles",IPI manufacturero (industria),Importaciones totales,"Inflación esperada (REM, próximo mes)",Inflación interanual (IPC),Inflación mensual (IPC),M1 (circulante + cta. cte.),M2 (agregado total),M3 (agregado amplio),Manufacturas de origen agropecuario (MOA),Manufacturas de origen industrial (MOI),Morosidad: bancos privados,Morosidad: bancos públicos,Morosidad: sistema financiero,Piezas y accesorios para bienes de capital,Productos primarios,Préstamos a Empresas (Comerciales),Préstamos a Familias (Consumo + Garantía real),Préstamos al sector privado,"Préstamos al sector privado, variación % real mensual",Reservas ajustadas (swap China + organismos internacionales),Reservas internacionales (BCRA),Resto (importaciones por uso),Riesgo país (EMBI),Salario real (deflactado por IPC),Salario real no registrado - sector privado,Salario real registrado - sector privado,Salario real registrado - sector público,Saldo comercial,Tasa BADLAR (mayorista),Tasa de desempleo,Tasa de informalidad laboral (asalariados sin descuento jubilatorio),Tasa de política monetaria,Tipo de cambio real multilateral,Vehículos automotores de pasajeros,Venta de vehículos 0km al mercado interno
2015-07-15,,,,,48.33333333333334,,,,,,13.35,,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.0,,,,,,20.25,,,,83.01911446845838,,
2015-07-16,,,,,47.66666666666666,,,,,,13.29,,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.0,,,,,,20.5625,,,,82.74441421292663,,
2015-07-17,,,,,47.333333333333336,,,,,,13.26,,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.0,,,,,,20.5625,,,,82.29462526636074,,
2015-07-18,,,,,47.333333333333336,,,,,,13.26,,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5625,,,,82.25048954331187,,
2015-07-19,,,,,47.333333333333336,,,,,,13.26,,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5625,,,,82.20637749084955,,
2015-07-20,,,,,48.222222222222214,,,,,,13.34,,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.0,,,,,,20.4375,,,,82.05090000141355,,
2015-07-21,,,,,52.44444444444445,,,,,,13.72,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.0,,,,,,20.9375,,,,82.52678678523871,,
2015-07-22,,,,,50.88888888888889,,,,,,13.58,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.0,,,,,,20.875,,,,81.9674699792449,,
2015-07-23,,,,,48.11111111111111,,,,,,13.33,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0,,,,,,21.0625,,,,81.57401717137755,,
2015-07-24,,,,,48.222222222222214,,,,,,13.34,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.0,,,,,,21.625,,,,81.02288678506461,,
2015-07-25,,,,,48.222222222222214,,,,,,13.34,,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.625,,,,80.9794331126019,,
2015-07-26,,,,,48.222222222222214,,,,,,13.34,,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.625,,,,80.93600274493275,,
2015-07-27,,,,,46.0,,,,,,13.14,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.0,,,,,,21.1875,,,,80.91094661986273,,
2015-07-28,,,,,46.0,,,,,,13.14,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.0,,,,,,21.625,,,,80.72911637310888,,
2015-07-29,,,,,47.22222222222223,,,,,,13.25,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.0,,,,,,20.9375,,,,81.24353102988636,,
2015-07-30,,,,,47.1111111111111,,,,,,13.24,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.0,,,,,,21.5625,,,,80.48938843743805,,
2015-07-31,,,,,47.55555555555555,,,,,,13.28,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,615.0,,,,,,21.1875,,,,80.36255309986225,,
2015-08-01,526990.1622719674,1124.0977112215087,625.589525615739,1573.7035425369145,47.55555555555555,104.85840517572056,689.4948182318424,-14916.946450000003,-13916.946450000003,-1000.0,13.28,,15.0,9.0,146.46506720486232,164.85984987817105,98.52711553828428,150.7937076625642,68.81774814861737,164.54508093663677,156.4471757088346,146.6168108201399,155.16610099807772,96.67541856773538,159.29243595630305,163.08316545454954,143.6516420601646,135.64398545636806,182.6105362392296,152.014026563942,213.41731686944408,171.84141610289424,189.46947568498985,,,,,,,,,,,,,,,,855.5768840019,191.20978769347,481.93476700278,277.54452277786,150.07876122003,5136.0,,,,,,,,,,,,,,,,,,5605.0,,,,476004.739366349,870370.3307324742,1380930.287753446,2186.607762601826,1573.814885987487,1.7165307991520582,1.7869088611292736,1.8347256863989465,1227.5134826094895,1270.443150349672,320561.7267843361,369006.46856727684,689564.3096580645,,,,18.44766619172552,,,,,,-469.0,21.1875,,,,80.32409182052308,349.5560039542609,59592.0
2015-08-02,,,,,47.55555555555555,,,,,,13.28,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1875,,,,80.28564894863801,,
2015-08-03,,,,,47.88888888888889,,,,,,13.31,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.0,,,,,,20.9375,,,,79.89702423294179,,
2015-08-04,,,,,49.44444444444444,,,,,,13.45,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.0,,,,,,20.9375,,,,79.58830116154023,,
2015-08-05,,,,,48.88888888888889,,,,,,13.4,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.0,,,,,,20.8125,,,,79.49623033942824,,
2015-08-06,,,,,48.222222222222214,,,,,,13.34,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.0,,,,,,20.5,,,,79.15442670305555,,
2015-08-07,,,,,48.11111111111111,,,,,,13.33,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.0,,,,,,20.75,,,,79.45446960222743,,
2015-08-08,,,,,48.11111111111111,,,,,,13.33,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.75,,,,79.4164429289544,,
2015-08-09,,,,,48.11111111111111,,,,,,13.33,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.75,,,,79.37843445513425,,
2015-08-10,,,,,48.55555555555555,,,,,,13.37,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.0,,,,,,21.1875,,,,79.8713161043929,,
2015-08-11,,,,,48.33333333333334,,,,,,13.35,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.0,,,,,,21.375,,,,79.23803161176203,,
2015-08-12,,,,,49.0,,,,,,13.41,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.0,,,,,,20.875,,,,79.52769389517795,,
2015-08-13,,,,,49.222222222222214,,,,,,13.43,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.0,,,,,,21.0,,,,79.2135764426163,,
2015-08-14,,,,,49.222222222222214,,,,,,13.43,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.0,,,,,,21.125,,,,79.43006084348337,,
2015-08-15,,,,,49.222222222222214,,,,,,13.43,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.125,,,,79.39204585216979,,
2015-08-16,,,,,49.222222222222214,,,,,,13.43,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.125,,,,79.35404905471819,,
2015-08-17,,,,,49.222222222222214,,,,,,13.43,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.0,,,,,,21.125,,,,79.31607044242105,,
2015-08-18,,,,,49.333333333333314,,,,,,13.44,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.0,,,,,,20.875,,,,79.19243034319356,,
2015-08-19,,,,,49.222222222222214,,,,,,13.43,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.0,,,,,,20.375,,,,79.17673581795117,,
2015-08-20,,,,,49.11111111111111,,,,,,13.42,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.0,,,,,,21.0,,,,79.49481747197426,,
2015-08-21,,,,,49.55555555555557,,,,,,13.46,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.0,,,,,,21.1875,,,,79.37616418093246,,
2015-08-22,,,,,49.55555555555557,,,,,,13.46,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1875,,,,79.33817498440156,,
2015-08-23,,,,,49.55555555555557,,,,,,13.46,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1875,,,,79.30020396938734,,
2015-08-24,,,,,50.222222222222214,,,,,,13.52,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.0,,,,,,21.0625,,,,79.12032764042017,,
2015-08-25,,,,,50.11111111111111,,,,,,13.51,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.0,,,,,,21.0625,,,,78.72219941953699,,
2015-08-26,,,,,53.33333333333334,,,,,,13.8,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.0,,,,,,21.0625,,,,78.28783612799423,,
2015-08-27,,,,,52.666666666666664,,,,,,13.74,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.0,,,,,,21.25,,,,78.8060358127365,,
2015-08-28,,,,,55.33333333333334,,,,,,13.98,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0,,,,,,21.0625,,,,78.53823199224229,,
2015-08-29,,,,,55.33333333333334,,,,,,13.98,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0625,,,,78.5006438275693,,
2015-08-30,,,,,55.33333333333334,,,,,,13.98,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0625,,,,78.46307365248035,,
2015-08-31,,,,,54.33333333333334,,,,,,13.89,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,584.0,,,,,,21.125,,,,78.26196411831894,,
2015-09-01,533352.5282493896,1146.843452112302,636.8374876222066,1559.0047619282077,54.55555555555556,124.97255164268049,599.8296734652356,5957.774732000002,-17591.225268,23549.0,13.91,,15.0,9.0,145.88232371860067,157.01715515543842,98.76626133022887,150.36437397734107,64.55008886087165,163.30995403816655,157.3100113404117,139.84062844810563,155.7524032485334,94.3015866539502,159.69378848302688,168.7876585471024,140.46466311267113,137.68988142603467,181.79408777821732,143.96082817374264,209.0455478316136,169.07423875772105,188.92930757809455,,,,,,,,,,,,,,,,887.24892007616,191.57295325399,544.7899493118599,283.9105194704,118.21407768799,5162.0,,,,,,,,,,,,,,,,,,5487.0,,,,483207.2592857003,885160.7135360603,1406323.0259523669,2291.043103210778,1479.8492279782186,1.6775595364441374,1.6680555214263717,1.765361692215433,1230.742415941027,1266.137513915957,325497.024909607,381948.54334705963,707445.5682566668,,,,27.95610552335573,590.0,,,,,-325.0,21.25,,,,78.0264986137645,286.9675756450738,61464.0
2015-09-02,,,,,55.22222222222224,,,,,,13.97,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.0,,,,,,20.875,,,,77.43349229047023,,
2015-09-03,,,,,56.44444444444445,,,,,,14.08,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.0,,,,,,21.25,,,,77.35954449587437,,
2015-09-04,,,,,54.999999999999986,,,,,,13.95,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.0,,,,,,20.9375,,,,76.7826275037921,,
2015-09-05,,,,,54.999999999999986,,,,,,13.95,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9375,,,,76.72521828386525,,
2015-09-06,,,,,54.999999999999986,,,,,,13.95,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9375,,,,76.66785198795179,,
2015-09-07,,,,,54.999999999999986,,,,,,13.95,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.75,,,,76.67482758601383,,
2015-09-08,,,,,54.999999999999986,,,,,,13.95,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.0,,,,,,21.25,,,,76.89137978916129,,
2015-09-09,,,,,56.33333333333334,,,,,,14.07,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.0,,,,,,21.0625,,,,76.90668832956453,,
2015-09-10,,,,,55.999999999999986,,,,,,14.04,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.0,,,,,,21.5,,,,76.8374590480468,,
2015-09-11,,,,,56.55555555555556,,,,,,14.09,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.0,,,,,,21.5,,,,76.60888106628835,,
2015-09-12,,,,,56.55555555555556,,,,,,14.09,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,76.55160175396905,,
2015-09-13,,,,,56.55555555555556,,,,,,14.09,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,76.49436526853323,,
2015-09-14,,,,,56.666666666666664,,,,,,14.1,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,,,,,,21.1875,,,,76.56979640005072,,
2015-09-15,,,,,57.00000000000001,,,,,,14.13,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.0,,,,,,21.4375,,,,76.36449035875556,,
2015-09-16,,,,,56.88888888888888,,,,,,14.12,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.0,,,,,,20.5,,,,76.80152339700686,,
2015-09-17,,,,,57.00000000000001,,,,,,14.13,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.0,,,,,,21.125,,,,76.62534840312463,,
2015-09-18,,,,,57.00000000000001,,,,,,14.13,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.0,,,,,,21.125,,,,76.34498772057671,,
2015-09-19,,,,,57.00000000000001,,,,,,14.13,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.125,,,,76.28790571735735,,
2015-09-20,,,,,57.00000000000001,,,,,,14.13,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.125,,,,76.23086639349636,,
2015-09-21,,,,,57.44444444444446,,,,,,14.17,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.0,,,,,,21.1875,,,,75.51554704102283,,
2015-09-22,,,,,57.22222222222222,,,,,,14.15,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.0,,,,,,21.6875,,,,74.92499991784643,,
2015-09-23,,,,,46.66666666666666,,,,,,13.2,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.0,,,,,,20.9375,,,,74.597364405473,,
2015-09-24,,,,,47.777777777777786,,,,,,13.3,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.0,,,,,,21.4375,,,,74.66803201657387,,
2015-09-25,,,,,48.222222222222214,,,,,,13.34,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.0,,,,,,21.25,,,,75.43893866712659,,
2015-09-26,,,,,48.222222222222214,,,,,,13.34,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.25,,,,75.38253410320652,,
2015-09-27,,,,,48.222222222222214,,,,,,13.34,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.25,,,,75.3261717121336,,
2015-09-28,,,,,53.666666666666664,,,,,,13.83,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.0,,,,,,21.0,,,,74.8670288594486,,
2015-09-29,,,,,54.11111111111111,,,,,,13.87,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,,,,,,21.6875,,,,74.76375104642054,,
2015-09-30,,,,,54.88888888888888,,,,,,13.94,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,591.0,,,,,,21.125,,,,75.25067355098786,,
2015-10-01,544587.521123258,1095.2788260688792,606.3990828705245,1517.4705734177887,54.77777777777777,234.1270187893748,405.5476195463792,-25239.80978038,-25239.80978038,0.0,13.93,,16.0,9.0,147.04587615341626,140.30658493654303,99.28418630213007,151.13445097269397,69.96091539722863,165.73757212943204,150.13552654726055,141.22231798828426,156.10138054728577,96.17985156615552,166.5567156621752,164.41617739408105,145.63068413566188,137.88814820295343,185.03426213631997,148.00782059269957,211.3057547431964,164.4516270871746,188.30949271004584,,,,,,,,,,,,,,,,803.00731910092,205.22439942163,459.85882257637,339.91498120451,218.88204286615,5033.0,,,,,,,,,,,,,,,,,,5058.0,,,,495906.8569119984,904205.4613655844,1436388.4503384295,2127.881081925755,1577.7934193438325,1.6079289515381976,1.5786324433367798,1.6863372210722938,1133.1045397920077,1093.1556991843652,331954.6482255955,401260.9365131142,733247.0076000001,,,,23.962553082996397,589.0,,,,,-25.0,21.4375,,,,75.12384984577439,284.7273330958556,52209.0
2015-10-02,,,,,52.222222222222214,,,,,,13.7,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.0,,,,,,21.125,,,,75.58190466987445,,
2015-10-03,,,,,52.222222222222214,,,,,,13.7,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.125,,,,75.54578036101326,,
